fill_rate,final_pnl,latency_seconds,max_abs_inventory,max_drawdown,mean_abs_inventory,seed,strategy,volatility_ticks
0.09,0.25,0.0,3.0,0.3000000000029104,1.3333333333333333,3.0,microstructure_adaptive,5.0
0.135,-0.47000000000116415,0.0,7.0,1.2700000000040745,3.9651741293532337,4.0,naive_symmetric,5.0
0.11,0.17999999996391125,0.0,2.0,0.17999999999301508,1.0796019900497513,4.0,inventory_skew,5.0
0.005,0.0,0.0,1.0,0.07000000000698492,0.06965174129353234,4.0,avellaneda_stoikov,5.0
0.07,0.2900000000081491,0.0,2.0,0.17999999999301508,0.7164179104477612,4.0,microstructure_adaptive,5.0
0.12,0.16999999998370185,0.0,7.0,0.5799999999871943,3.144278606965174,5.0,naive_symmetric,5.0
0.105,0.33000000000174623,0.0,4.0,0.28999999999359716,1.4776119402985075,5.0,inventory_skew,5.0
0.01,0.059999999997671694,0.0,1.0,0.0,0.004975124378109453,5.0,avellaneda_stoikov,5.0
0.075,0.4399999999877764,0.0,2.0,0.13999999999941792,0.9303482587064676,5.0,microstructure_adaptive,5.0
0.125,-0.9099999999889405,0.0,5.0,1.0950000000011642,2.2039800995024876,6.0,naive_symmetric,5.0
0.1,-0.48999999997613486,0.0,3.0,0.694999999992433,1.2686567164179106,6.0,inventory_skew,5.0
0.015,0.16000000000349246,0.0,2.0,0.04000000000814907,0.14427860696517414,6.0,avellaneda_stoikov,5.0
0.075,-0.4899999999906868,0.0,3.0,0.7399999999906868,1.5820895522388059,6.0,microstructure_adaptive,5.0
0.135,0.5100000000093132,0.0,3.0,0.2699999999895226,1.2985074626865671,7.0,naive_symmetric,5.0
0.125,0.4999999999854481,0.0,2.0,0.15000000000873115,0.9253731343283582,7.0,inventory_skew,5.0
0.005,-0.029999999998835847,0.0,1.0,0.05000000000291038,0.05472636815920398,7.0,avellaneda_stoikov,5.0
0.085,0.41999999998370185,0.0,4.0,0.3249999999970896,1.6666666666666667,7.0,microstructure_adaptive,5.0
0.16,0.9799999999959255,0.0,4.0,0.20500000000174623,1.5820895522388059,8.0,naive_symmetric,5.0
0.145,0.6300000000046566,0.0,2.0,0.14499999998952262,0.9552238805970149,8.0,inventory_skew,5.0
0.01,0.069999999992433,0.0,1.0,0.0,0.004975124378109453,8.0,avellaneda_stoikov,5.0
0.1,0.6300000000192085,0.0,2.0,0.13999999999941792,0.7412935323383084,8.0,microstructure_adaptive,5.0
0.17,0.5700000000069849,0.0,4.0,0.5800000000017462,1.9253731343283582,9.0,naive_symmetric,5.0
0.15,1.2599999999802094,0.0,5.0,0.3299999999871943,1.3383084577114428,9.0,inventory_skew,5.0
0.025,0.20000000002619345,0.0,1.0,0.020000000004074536,0.04975124378109453,9.0,avellaneda_stoikov,5.0
0.13,1.069999999992433,0.0,4.0,0.22000000000116415,0.9104477611940298,9.0,microstructure_adaptive,5.0
0.135,0.7200000000157161,0.0,4.0,0.1849999999976717,1.1144278606965174,10.0,naive_symmetric,5.0
0.12,0.6400000000139698,0.0,3.0,0.17500000000291038,1.0696517412935322,10.0,inventory_skew,5.0
0.005,0.05000000000291038,0.0,1.0,0.07000000000698492,0.0945273631840796,10.0,avellaneda_stoikov,5.0
0.085,0.48999999997613486,0.0,3.0,0.13999999999941792,0.6119402985074627,10.0,microstructure_adaptive,5.0
0.19,0.17999999999301508,0.0,5.0,0.4250000000029104,2.014925373134328,11.0,naive_symmetric,5.0
0.155,0.6599999999743886,0.0,2.0,0.10499999999592546,0.835820895522388,11.0,inventory_skew,5.0
0.005,0.11999999999534339,0.0,1.0,0.22000000000116415,0.9800995024875622,11.0,avellaneda_stoikov,5.0
0.11,0.819999999992433,0.0,4.0,0.16000000000349246,1.0696517412935322,11.0,microstructure_adaptive,5.0
0.14,0.09999999999126885,0.0,8.0,1.2250000000058208,3.4079601990049753,12.0,naive_symmetric,5.0
0.12,0.3299999999871943,0.0,4.0,0.4250000000029104,1.6616915422885572,12.0,inventory_skew,5.0
0.01,0.010000000009313226,0.0,1.0,0.19999999999708962,0.20398009950248755,12.0,avellaneda_stoikov,5.0
0.075,0.26000000003841706,0.0,5.0,0.8150000000023283,2.298507462686567,12.0,microstructure_adaptive,5.0
0.14,0.4400000000023283,0.0,2.0,0.1299999999901047,0.5373134328358209,13.0,naive_symmetric,5.0
0.14,0.4499999999970896,0.0,2.0,0.1299999999901047,0.5373134328358209,13.0,inventory_skew,5.0
0.01,0.03999999999359716,0.0,1.0,0.0,0.004975124378109453,13.0,avellaneda_stoikov,5.0
0.09,0.4499999999825377,0.0,2.0,0.10000000000582077,0.5124378109452736,13.0,microstructure_adaptive,5.0
0.11,0.33000000001629815,0.0,2.0,0.13999999999941792,0.8059701492537313,14.0,naive_symmetric,5.0
0.1,0.2600000000093132,0.0,3.0,0.20000000001164153,0.8606965174129353,14.0,inventory_skew,5.0
0.01,0.13999999999941792,0.0,1.0,0.16000000000349246,0.9054726368159204,14.0,avellaneda_stoikov,5.0
0.07,0.22999999998137355,0.0,2.0,0.13999999999941792,0.7562189054726368,14.0,microstructure_adaptive,5.0
0.12,0.7199999999866122,0.0,6.0,0.6600000000034925,2.4328358208955225,15.0,naive_symmetric,5.0
0.09,0.6300000000192085,0.0,4.0,0.4399999999877764,1.572139303482587,15.0,inventory_skew,5.0
0.0,0.0,0.0,0.0,0.0,0,15.0,avellaneda_stoikov,5.0
0.085,0.6599999999889405,0.0,3.0,0.33000000000174623,1.5572139303482586,15.0,microstructure_adaptive,5.0
0.14,1.1599999999889405,0.0,8.0,0.6650000000081491,2.985074626865672,16.0,naive_symmetric,5.0
0.12,1.3100000000122236,0.0,4.0,0.41000000000349246,2.2786069651741294,16.0,inventory_skew,5.0
0.01,-0.01999999998952262,0.0,2.0,0.06000000001222361,0.06965174129353234,16.0,avellaneda_stoikov,5.0
0.105,1.3900000000430737,0.0,5.0,0.35999999998603016,2.1641791044776117,16.0,microstructure_adaptive,5.0
0.125,0.2699999999895226,0.0,6.0,0.7600000000238651,3.009950248756219,17.0,naive_symmetric,5.0
0.105,0.22999999999592546,0.0,2.0,0.1900000000023283,0.6318407960199005,17.0,inventory_skew,5.0
0.005,-0.020000000004074536,0.0,0.0,0.010000000009313226,0,17.0,avellaneda_stoikov,5.0
0.06,0.47000000000116415,0.0,2.0,0.22500000000582077,0.9800995024875622,17.0,microstructure_adaptive,5.0
0.14,1.1700000000128057,0.0,9.0,0.6300000000046566,5.263681592039801,18.0,naive_symmetric,5.0
0.115,-0.08000000000174623,0.0,5.0,0.3600000000005821,2.084577114427861,18.0,inventory_skew,5.0
0.01,-0.19999999999708962,0.0,1.0,0.3700000000098953,0.9800995024875622,18.0,avellaneda_stoikov,5.0
0.085,0.1000000000349246,0.0,4.0,0.3600000000005821,2.174129353233831,18.0,microstructure_adaptive,5.0
0.145,0.8499999999767169,0.0,3.0,0.180000000007567,0.8407960199004975,19.0,naive_symmetric,5.0
0.13,0.9299999999930151,0.0,3.0,0.17000000001280569,1.0348258706467661,19.0,inventory_skew,5.0
0.005,-0.04000000000814907,0.0,1.0,0.05000000000291038,0.04975124378109453,19.0,avellaneda_stoikov,5.0
0.075,0.7300000000104774,0.0,3.0,0.20000000001164153,1.0398009950248757,19.0,microstructure_adaptive,5.0
0.11,-0.14999999999417923,0.0,7.0,1.179999999993015,4.104477611940299,20.0,naive_symmetric,5.0
0.1,0.069999999992433,0.0,5.0,0.7300000000104774,2.572139303482587,20.0,inventory_skew,5.0
0.0,0.0,0.0,0.0,0.0,0,20.0,avellaneda_stoikov,5.0
0.07,0.14000000002852175,0.0,4.0,0.6849999999976717,2.144278606965174,20.0,microstructure_adaptive,5.0
0.155,0.13000000003376044,0.0,10.0,0.5350000000180444,2.91044776119403,21.0,naive_symmetric,5.0
0.13,0.46999999998661224,0.0,5.0,0.28500000000349246,1.6119402985074627,21.0,inventory_skew,5.0
0.01,0.04999999998835847,0.0,1.0,0.01999999998952262,0.004975124378109453,21.0,avellaneda_stoikov,5.0
0.085,0.7399999999761349,0.0,4.0,0.11999999999534339,1.164179104477612,21.0,microstructure_adaptive,5.0
0.13,-0.03999999997904524,0.0,8.0,1.5500000000029104,4.791044776119403,22.0,naive_symmetric,5.0
0.09,0.7000000000116415,0.0,3.0,0.22999999999592546,1.1890547263681592,22.0,inventory_skew,5.0
0.015,0.08000000000174623,0.0,1.0,0.029999999998835847,0.04477611940298507,22.0,avellaneda_stoikov,5.0
0.075,0.6400000000139698,0.0,3.0,0.3049999999930151,1.308457711442786,22.0,microstructure_adaptive,5.0
0.16,0.5799999999726424,0.0,5.0,0.7899999999935972,2.746268656716418,23.0,naive_symmetric,5.0
0.13,0.48999999997613486,0.0,4.0,0.5899999999965075,1.5572139303482586,23.0,inventory_skew,5.0
0.01,0.23999999999068677,0.0,1.0,0.19999999999708962,0.9353233830845771,23.0,avellaneda_stoikov,5.0
0.105,0.3399999999528518,0.0,4.0,0.5749999999970896,1.1144278606965174,23.0,microstructure_adaptive,5.0
0.15,1.2300000000395812,0.0,8.0,0.34999999999126885,2.1044776119402986,24.0,naive_symmetric,5.0
0.12,0.7000000000261934,0.0,5.0,0.2649999999994179,0.9950248756218906,24.0,inventory_skew,5.0
0.0,0.0,0.0,0.0,0.0,0,24.0,avellaneda_stoikov,5.0
0.09,0.34999999999126885,0.0,4.0,0.4150000000081491,1.6019900497512438,24.0,microstructure_adaptive,5.0
0.17,0.42999999997846317,0.0,4.0,0.22999999999592546,0.9900497512437811,25.0,naive_symmetric,5.0
0.16,0.5200000000186265,0.0,3.0,0.17999999999301508,0.9253731343283582,25.0,inventory_skew,5.0
0.01,0.11000000000058208,0.0,1.0,0.28999999999359716,0.8009950248756219,25.0,avellaneda_stoikov,5.0
0.11,0.4800000000250293,0.0,3.0,0.08999999999650754,0.6567164179104478,25.0,microstructure_adaptive,5.0
0.17,0.09999999996216502,0.0,5.0,0.375,1.626865671641791,26.0,naive_symmetric,5.0
0.175,0.22999999999592546,0.0,5.0,0.33000000000174623,1.5970149253731343,26.0,inventory_skew,5.0
0.01,0.1300000000046566,0.0,2.0,0.16000000000349246,0.40298507462686567,26.0,avellaneda_stoikov,5.0
0.12,0.10999999997147825,0.0,5.0,0.375,1.8059701492537314,26.0,microstructure_adaptive,5.0
0.155,1.6600000000180444,0.0,5.0,0.47999999999592546,2.0199004975124377,27.0,naive_symmetric,5.0
0.12,0.8000000000029104,0.0,3.0,0.29999999998835847,1.0348258706467661,27.0,inventory_skew,5.0
0.005,0.27999999999883585,0.0,1.0,0.22999999999592546,0.9601990049751243,27.0,avellaneda_stoikov,5.0
0.08,0.6399999999994179,0.0,2.0,0.16000000000349246,0.5920398009950248,27.0,microstructure_adaptive,5.0
0.155,1.4699999999866122,0.0,9.0,0.5099999999947613,2.9800995024875623,28.0,naive_symmetric,5.0
0.125,0.8799999999755528,0.0,5.0,0.27999999999883585,1.8109452736318408,28.0,inventory_skew,5.0
0.005,-0.00999999999476131,0.0,1.0,0.05000000000291038,0.03482587064676617,28.0,avellaneda_stoikov,5.0
0.09,1.1999999999970896,0.0,5.0,0.35000000000582077,2.517412935323383,28.0,microstructure_adaptive,5.0
0.155,-0.34000000002561137,0.0,7.0,0.9000000000087311,2.3383084577114426,29.0,naive_symmetric,5.0
0.14,0.139999999984866,0.0,4.0,0.34500000000116415,1.572139303482587,29.0,inventory_skew,5.0
0.02,0.05000000000291038,0.0,2.0,0.05000000000291038,0.11940298507462686,29.0,avellaneda_stoikov,5.0
0.09,-0.0500000000174623,0.0,4.0,0.40499999999883585,1.4825870646766168,29.0,microstructure_adaptive,5.0
0.14,0.2599999999947613,0.1,6.0,0.4549999999871943,2.5024875621890548,0.0,naive_symmetric,5.0
0.125,0.1899999999877764,0.1,6.0,0.47999999999592546,2.6517412935323383,0.0,inventory_skew,5.0
0.005,-0.069999999992433,0.1,1.0,0.23000000001047738,0.9552238805970149,0.0,avellaneda_stoikov,5.0
0.095,0.4800000000104774,0.1,4.0,0.5400000000081491,2.2238805970149254,0.0,microstructure_adaptive,5.0
0.17,0.17000000001280569,0.1,6.0,0.9000000000087311,2.601990049751244,1.0,naive_symmetric,5.0
0.15,0.09000000001105946,0.1,4.0,0.48499999998603016,1.36318407960199,1.0,inventory_skew,5.0
0.025,-0.20999999999185093,0.1,2.0,0.6199999999953434,1.5970149253731343,1.0,avellaneda_stoikov,5.0
0.115,0.08999999999650754,0.1,3.0,0.5949999999866122,1.4328358208955223,1.0,microstructure_adaptive,5.0
0.14,0.46999999998661224,0.1,7.0,0.4850000000005821,3.218905472636816,2.0,naive_symmetric,5.0
0.13,0.6899999999586726,0.1,4.0,0.3249999999970896,2.0945273631840795,2.0,inventory_skew,5.0
0.03,0.34999999999126885,0.1,3.0,0.04000000000814907,0.21393034825870647,2.0,avellaneda_stoikov,5.0
0.105,0.46000000000640284,0.1,4.0,0.3149999999877764,1.9253731343283582,2.0,microstructure_adaptive,5.0
0.175,0.25999999995110556,0.1,6.0,0.415000000022701,1.845771144278607,3.0,naive_symmetric,5.0
0.15,0.5099999999656575,0.1,5.0,0.3349999999918509,1.736318407960199,3.0,inventory_skew,5.0
0.02,0.07000000000698492,0.1,2.0,0.25,1.044776119402985,3.0,avellaneda_stoikov,5.0
0.1,0.41000000000349246,0.1,3.0,0.3099999999976717,1.36318407960199,3.0,microstructure_adaptive,5.0
0.165,-0.7999999999883585,0.1,10.0,1.4349999999976717,6.293532338308458,4.0,naive_symmetric,5.0
0.135,-0.10000000000582077,0.1,6.0,0.6849999999976717,3,4.0,inventory_skew,5.0
0.01,0.22000000000116415,0.1,1.0,0.21000000000640284,0.8805970149253731,4.0,avellaneda_stoikov,5.0
0.105,-0.00999999999476131,0.1,4.0,0.40500000001338776,1.9950248756218905,4.0,microstructure_adaptive,5.0
0.15,0.030000000027939677,0.1,8.0,0.6900000000023283,3.9651741293532337,5.0,naive_symmetric,5.0
0.115,0.009999999951105565,0.1,3.0,0.3550000000104774,1.5820895522388059,5.0,inventory_skew,5.0
0.015,0.03999999999359716,0.1,1.0,0.05000000000291038,0.12437810945273632,5.0,avellaneda_stoikov,5.0
0.095,0.11000000000058208,0.1,4.0,0.33500000002095476,2.1492537313432836,5.0,microstructure_adaptive,5.0
0.17,-1.3999999999796273,0.1,10.0,1.9999999999708962,5.865671641791045,6.0,naive_symmetric,5.0
0.14,-0.6399999999703141,0.1,5.0,0.9249999999592546,2.3233830845771144,6.0,inventory_skew,5.0
0.015,0.15000000000873115,0.1,2.0,0.04000000000814907,0.14427860696517414,6.0,avellaneda_stoikov,5.0
0.115,-0.1999999999825377,0.1,4.0,0.4400000000023283,1.2835820895522387,6.0,microstructure_adaptive,5.0
0.12,0.20999999999185093,0.1,2.0,0.07000000000698492,0.5771144278606966,7.0,naive_symmetric,5.0
0.12,0.23000000001047738,0.1,2.0,0.07000000000698492,0.5771144278606966,7.0,inventory_skew,5.0
0.005,0.0,0.1,1.0,0.16000000000349246,0.9601990049751243,7.0,avellaneda_stoikov,5.0
0.095,0.3000000000174623,0.1,4.0,0.35499999999592546,1.492537313432836,7.0,microstructure_adaptive,5.0
0.18,-0.9400000000168802,0.1,8.0,1.4900000000052387,3.6218905472636815,8.0,naive_symmetric,5.0
0.135,0.02999999998428393,0.1,5.0,0.35000000000582077,2.014925373134328,8.0,inventory_skew,5.0
0.025,0.4299999999930151,0.1,3.0,0.2599999999947613,1.9303482587064678,8.0,avellaneda_stoikov,5.0
0.115,0.0500000000174623,0.1,4.0,0.33500000000640284,1.3681592039800996,8.0,microstructure_adaptive,5.0
0.165,0.970000000030268,0.1,4.0,0.23500000000058208,1.164179104477612,9.0,naive_symmetric,5.0
0.15,1.1000000000058208,0.1,3.0,0.22000000000116415,1.2537313432835822,9.0,inventory_skew,5.0
0.025,0.23000000001047738,0.1,1.0,0.020000000004074536,0.04975124378109453,9.0,avellaneda_stoikov,5.0
0.155,0.6300000000046566,0.1,5.0,0.5800000000017462,1.800995024875622,9.0,microstructure_adaptive,5.0
0.14,0.4699999999575084,0.1,3.0,0.3700000000098953,1.3134328358208955,10.0,naive_symmetric,5.0
0.12,-0.2800000000279397,0.1,5.0,0.7350000000005821,1.4477611940298507,10.0,inventory_skew,5.0
0.01,0.10000000000582077,0.1,2.0,0.08499999999185093,0.18407960199004975,10.0,avellaneda_stoikov,5.0
0.085,-0.4600000000500586,0.1,5.0,0.860000000015134,1.6616915422885572,10.0,microstructure_adaptive,5.0
0.2,0.8699999999953434,0.1,4.0,0.23500000000058208,1.3582089552238805,11.0,naive_symmetric,5.0
0.175,0.46000000000640284,0.1,2.0,0.22500000000582077,0.8756218905472637,11.0,inventory_skew,5.0
0.01,0.05000000000291038,0.1,1.0,0.03999999999359716,0.04477611940298507,11.0,avellaneda_stoikov,5.0
0.125,0.2699999999895226,0.1,2.0,0.22500000000582077,1.0398009950248757,11.0,microstructure_adaptive,5.0
0.18,-0.029999999969732016,0.1,5.0,0.8749999999854481,1.8805970149253732,12.0,naive_symmetric,5.0
0.15,0.11999999995168764,0.1,6.0,0.8450000000011642,2.4776119402985075,12.0,inventory_skew,5.0
0.01,0.0,0.1,1.0,0.19999999999708962,0.20398009950248755,12.0,avellaneda_stoikov,5.0
0.115,0.40000000000873115,0.1,5.0,0.8249999999970896,2.6218905472636815,12.0,microstructure_adaptive,5.0
0.15,0.1499999999650754,0.1,2.0,0.4200000000273576,1.2487562189054726,13.0,naive_symmetric,5.0
0.135,0.2699999999895226,0.1,3.0,0.21000000000640284,1.0796019900497513,13.0,inventory_skew,5.0
0.005,-0.03999999999359716,0.1,1.0,0.3700000000098953,0.9850746268656716,13.0,avellaneda_stoikov,5.0
0.11,0.16000000001804437,0.1,3.0,0.5200000000040745,1.4527363184079602,13.0,microstructure_adaptive,5.0
0.15,-0.08000000001629815,0.1,6.0,0.46499999999650754,2.5621890547263684,14.0,naive_symmetric,5.0
0.13,0.069999999992433,0.1,3.0,0.19000000001688022,0.746268656716418,14.0,inventory_skew,5.0
0.01,0.14999999999417923,0.1,1.0,0.16000000000349246,0.9651741293532339,14.0,avellaneda_stoikov,5.0
0.085,0.43999999995867256,0.1,2.0,0.22000000000116415,1.109452736318408,14.0,microstructure_adaptive,5.0
0.14,0.540000000022701,0.1,6.0,0.7299999999813735,2.72636815920398,15.0,naive_symmetric,5.0
0.13,0.6299999999901047,0.1,4.0,0.3899999999994179,1.8756218905472637,15.0,inventory_skew,5.0
0.0,0.0,0.1,0.0,0.0,0,15.0,avellaneda_stoikov,5.0
0.12,0.8799999999610009,0.1,5.0,0.4399999999877764,1.3930348258706469,15.0,microstructure_adaptive,5.0
0.16,2.7400000000197906,0.1,10.0,1.3799999999901047,5.601990049751244,16.0,naive_symmetric,5.0
0.14,1.3200000000215368,0.1,5.0,0.3049999999930151,1.8606965174129353,16.0,inventory_skew,5.0
0.005,-0.029999999998835847,0.1,1.0,0.029999999998835847,0.004975124378109453,16.0,avellaneda_stoikov,5.0
0.11,1.7200000000011642,0.1,5.0,0.6700000000128057,3.0199004975124377,16.0,microstructure_adaptive,5.0
0.135,0.1999999999825377,0.1,3.0,0.27500000000873115,0.7960199004975125,17.0,naive_symmetric,5.0
0.13,0.1499999999650754,0.1,2.0,0.2900000000081491,0.835820895522388,17.0,inventory_skew,5.0
0.005,-0.04000000000814907,0.1,1.0,0.02500000000873115,0.01990049751243781,17.0,avellaneda_stoikov,5.0
0.095,0.3200000000069849,0.1,2.0,0.1999999999825377,0.9850746268656716,17.0,microstructure_adaptive,5.0
0.18,-0.8499999999767169,0.1,6.0,1.124999999985448,2.109452736318408,18.0,naive_symmetric,5.0
0.18,-0.11000000000058208,0.1,4.0,0.3949999999895226,1.4975124378109452,18.0,inventory_skew,5.0
0.015,0.03999999999359716,0.1,1.0,0.0,0.009950248756218905,18.0,avellaneda_stoikov,5.0
0.125,0.3899999999703141,0.1,4.0,0.3000000000029104,1.756218905472637,18.0,microstructure_adaptive,5.0
0.135,-3.029999999984284,0.1,11.0,3.239999999976135,6.248756218905473,19.0,naive_symmetric,5.0
0.13,-1.180000000007567,0.1,5.0,1.2899999999935972,2.915422885572139,19.0,inventory_skew,5.0
0.01,0.029999999998835847,0.1,1.0,0.05000000000291038,0.03980099502487562,19.0,avellaneda_stoikov,5.0
0.11,-0.5100000000384171,0.1,3.0,0.8100000000122236,2.08955223880597,19.0,microstructure_adaptive,5.0
0.135,-0.2800000000279397,0.1,9.0,1.4100000000034925,4.313432835820896,20.0,naive_symmetric,5.0
0.12,0.08999999998195563,0.1,6.0,0.7300000000104774,2.781094527363184,20.0,inventory_skew,5.0
0.0,0.0,0.1,0.0,0.0,0,20.0,avellaneda_stoikov,5.0
0.07,-0.05999999998311978,0.1,5.0,0.9149999999935972,2.771144278606965,20.0,microstructure_adaptive,5.0
0.155,0.9400000000168802,0.1,4.0,0.19999999999708962,1.7761194029850746,21.0,naive_symmetric,5.0
0.14,0.5399999999935972,0.1,4.0,0.19999999999708962,1.427860696517413,21.0,inventory_skew,5.0
0.02,-0.2599999999947613,0.1,2.0,0.430000000007567,0.9651741293532339,21.0,avellaneda_stoikov,5.0
0.105,0.3000000000029104,0.1,2.0,0.2549999999901047,0.9054726368159204,21.0,microstructure_adaptive,5.0
0.155,-0.33999999999650754,0.1,4.0,0.7999999999883585,1.8308457711442787,22.0,naive_symmetric,5.0
0.145,0.069999999992433,0.1,2.0,0.3249999999970896,0.8059701492537313,22.0,inventory_skew,5.0
0.015,0.059999999997671694,0.1,1.0,0.01999999998952262,0.03980099502487562,22.0,avellaneda_stoikov,5.0
0.095,0.23000000001047738,0.1,2.0,0.11999999999534339,0.32338308457711445,22.0,microstructure_adaptive,5.0
0.175,0.08999999996740371,0.1,4.0,0.5700000000069849,1.7014925373134329,23.0,naive_symmetric,5.0
0.17,0.2799999999551801,0.1,5.0,0.7500000000145519,1.835820895522388,23.0,inventory_skew,5.0
0.025,0.25,0.1,2.0,0.19999999999708962,1.0796019900497513,23.0,avellaneda_stoikov,5.0
0.145,0.0999999999476131,0.1,4.0,0.5650000000023283,1.8706467661691542,23.0,microstructure_adaptive,5.0
0.16,0.7300000000541331,0.1,7.0,0.4450000000069849,2.1791044776119404,24.0,naive_symmetric,5.0
0.15,0.5300000000133878,0.1,5.0,0.2950000000128057,1.2338308457711442,24.0,inventory_skew,5.0
0.005,0.05000000000291038,0.1,1.0,0.029999999998835847,0.06467661691542288,24.0,avellaneda_stoikov,5.0
0.115,0.6599999999889405,0.1,4.0,0.21499999999650754,1.328358208955224,24.0,microstructure_adaptive,5.0
0.18,0.6300000000337604,0.1,3.0,0.15499999999883585,0.8756218905472637,25.0,naive_symmetric,5.0
0.175,0.8200000000651926,0.1,3.0,0.11500000000523869,0.8308457711442786,25.0,inventory_skew,5.0
0.01,0.11000000000058208,0.1,1.0,0.28999999999359716,0.8009950248756219,25.0,avellaneda_stoikov,5.0
0.12,0.5700000000360887,0.1,3.0,0.194999999992433,1.0099502487562189,25.0,microstructure_adaptive,5.0
0.165,-1.9600000000355067,0.1,9.0,2.3500000000203727,5.303482587064677,26.0,naive_symmetric,5.0
0.17,-0.8400000000256114,0.1,7.0,1.264999999984866,3.2039800995024876,26.0,inventory_skew,5.0
0.015,0.11999999999534339,0.1,3.0,0.2400000000052387,0.5621890547263682,26.0,avellaneda_stoikov,5.0
0.115,-0.8800000000046566,0.1,5.0,1.3549999999959255,3.0049751243781095,26.0,microstructure_adaptive,5.0
0.14,1.6300000000192085,0.1,6.0,0.7449999999953434,3.0945273631840795,27.0,naive_symmetric,5.0
0.13,1.7600000000093132,0.1,5.0,0.6850000000122236,2.781094527363184,27.0,inventory_skew,5.0
0.0,0.0,0.1,0.0,0.0,0,27.0,avellaneda_stoikov,5.0
0.11,1.4900000000343425,0.1,5.0,0.5999999999912689,2.4975124378109452,27.0,microstructure_adaptive,5.0
0.2,1.349999999962165,0.1,9.0,0.5,3.084577114427861,28.0,naive_symmetric,5.0
0.17,1.1499999999796273,0.1,7.0,0.41000000000349246,2.7213930348258706,28.0,inventory_skew,5.0
0.005,0.00999999999476131,0.1,1.0,0.029999999998835847,0.03482587064676617,28.0,avellaneda_stoikov,5.0
0.12,1.0199999999895226,0.1,5.0,0.290000000022701,2.1691542288557213,28.0,microstructure_adaptive,5.0
0.15,0.059999999997671694,0.1,7.0,0.6949999999778811,1.6965174129353233,29.0,naive_symmetric,5.0
0.13,0.1499999999650754,0.1,5.0,0.45500000000174623,1.3432835820895523,29.0,inventory_skew,5.0
0.02,0.21000000000640284,0.1,1.0,0.21000000000640284,0.9054726368159204,29.0,avellaneda_stoikov,5.0
0.1,0.1900000000023283,0.1,5.0,0.6100000000005821,2.228855721393035,29.0,microstructure_adaptive,5.0
0.145,0.17999999996391125,0.3,4.0,0.6250000000145519,2.1343283582089554,0.0,naive_symmetric,5.0
0.13,0.13999999999941792,0.3,5.0,0.375,1.7412935323383085,0.0,inventory_skew,5.0
0.01,-0.09999999999126885,0.3,1.0,0.23000000001047738,0.9552238805970149,0.0,avellaneda_stoikov,5.0
0.1,0.35000000000582077,0.3,4.0,0.3800000000046566,1.5572139303482586,0.0,microstructure_adaptive,5.0
0.14,0.10999999998603016,0.3,4.0,0.35000000000582077,1.109452736318408,1.0,naive_symmetric,5.0
0.15,0.3000000000029104,0.3,4.0,0.16500000000814907,1.1393034825870647,1.0,inventory_skew,5.0
0.02,0.020000000004074536,0.3,2.0,0.3100000000122236,0.7263681592039801,1.0,avellaneda_stoikov,5.0
0.135,0.5600000000122236,0.3,4.0,0.2900000000081491,1.3582089552238805,1.0,microstructure_adaptive,5.0
0.115,0.24999999998544808,0.3,3.0,0.23499999998603016,1.164179104477612,2.0,naive_symmetric,5.0
0.125,0.3399999999819556,0.3,4.0,0.3249999999970896,1.7810945273631842,2.0,inventory_skew,5.0
0.04,0.430000000007567,0.3,2.0,0.04000000000814907,0.19900497512437812,2.0,avellaneda_stoikov,5.0
0.125,0.4300000000221189,0.3,4.0,0.19500000000698492,1.1741293532338308,2.0,microstructure_adaptive,5.0
0.145,-0.0500000000174623,0.3,4.0,0.47500000000582077,1.7860696517412935,3.0,naive_symmetric,5.0
0.135,0.069999999992433,0.3,5.0,0.4499999999970896,1.791044776119403,3.0,inventory_skew,5.0
0.025,0.07999999998719431,0.3,2.0,0.5,1.8656716417910448,3.0,avellaneda_stoikov,5.0
0.12,0.209999999977299,0.3,4.0,0.5750000000261934,2.0945273631840795,3.0,microstructure_adaptive,5.0
0.13,-0.49999999997089617,0.3,6.0,0.819999999992433,3.154228855721393,4.0,naive_symmetric,5.0
0.115,-0.009999999951105565,0.3,3.0,0.29999999998835847,1,4.0,inventory_skew,5.0
0.02,0.34999999999126885,0.3,2.0,0.2400000000052387,1.3432835820895523,4.0,avellaneda_stoikov,5.0
0.08,0.10999999998603016,0.3,2.0,0.2550000000046566,0.8905472636815921,4.0,microstructure_adaptive,5.0
0.125,-0.2599999999802094,0.3,8.0,0.7450000000098953,3.63681592039801,5.0,naive_symmetric,5.0
0.145,-0.5499999999738066,0.3,9.0,1.124999999985448,5.164179104477612,5.0,inventory_skew,5.0
0.015,0.05000000000291038,0.3,1.0,0.05000000000291038,0.12437810945273632,5.0,avellaneda_stoikov,5.0
0.11,-0.16999999998370185,0.3,5.0,0.625,2.8208955223880596,5.0,microstructure_adaptive,5.0
0.14,-0.529999999969732,0.3,6.0,0.8450000000011642,2.611940298507463,6.0,naive_symmetric,5.0
0.12,-0.41999999999825377,0.3,4.0,0.6850000000122236,1.3880597014925373,6.0,inventory_skew,5.0
0.025,-0.19999999999708962,0.3,3.0,0.5100000000093132,1.099502487562189,6.0,avellaneda_stoikov,5.0
0.11,-0.5899999999674037,0.3,4.0,0.9449999999778811,2.3333333333333335,6.0,microstructure_adaptive,5.0
