accounting_error,adverse_selection_cost,average_quoted_spread_ticks,external_cancel_count,external_event_count,external_limit_count,external_market_count,external_successful_cancel_count,external_trade_count,external_unfilled_market_quantity,fees,fill_count,fill_rate,final_inventory,final_pnl,final_wealth,inventory_mark_to_market,liquidation_count,liquidation_pnl,max_abs_inventory,max_drawdown,max_queue_ahead_at_entry,mean_abs_inventory,mean_queue_ahead_at_entry,quote_count,seed,spread_capture,strategy,terminal_liquidation_unfilled,time_at_inventory_limit
2.852162950262027e-11,0.08999999999999996,3.122340425531915,382.0,928.0,496.0,50.0,377.0,138.0,70.0,0.3000000000000001,51.0,0.255,0.0,1.6400000000285218,100001.64000000003,-0.25000000000000044,1.0,-0.18,10.0,0.9799999999959255,7.0,4.54726368159204,0.49019607843137253,200.0,53.0,2.3700000000000006,inventory_skew,9.0,0.05970149253731343
-9.313244619946204e-12,0.0,28.02020202020202,444.0,992.0,513.0,35.0,438.0,59.0,18.0,0.02,3.0,0.015,0.0,0.23999999999068677,100000.23999999999,0.21,1.0,-0.16,1.0,0.1899999999877764,0.0,0.9701492537313433,0.0,200.0,53.0,0.21000000000000002,avellaneda_stoikov,0.0,0.0
1.1641659858341313e-11,-0.05,2.8,437.0,998.0,520.0,41.0,437.0,77.0,19.0,0.030000000000000002,5.0,0.025,0.0,-0.04999999998835847,99999.95000000001,-0.20000000000000015,1.0,0.23,2.0,0.7350000000005821,16.0,0.9950248756218906,6.4,200.0,54.0,-0.04999999999999999,naive_symmetric,0.0,0.0
2.3285540162731877e-12,-0.05,2.96,437.0,998.0,520.0,41.0,437.0,77.0,19.0,0.030000000000000002,5.0,0.025,0.0,-0.059999999997671694,99999.94,-0.20000000000000015,1.0,0.22,2.0,0.7249999999912689,16.0,0.9950248756218906,6.4,200.0,54.0,-0.050000000000000044,inventory_skew,0.0,0.0
-1.5134088426904668e-11,-0.06,31.63,438.0,997.0,534.0,25.0,436.0,46.0,3.0,0.02,4.0,0.02,0.0,0.139999999984866,100000.13999999998,-0.2799999999999999,0.0,0.0,1.0,0.5099999999947613,0.0,0.9701492537313433,0.0,200.0,54.0,0.44,avellaneda_stoikov,0.0,0.0
-3.492511835290202e-12,-0.02,2.74,427.0,988.0,513.0,48.0,427.0,99.0,13.0,0.05999999999999999,12.0,0.06,0.0,0.08999999999650754,100000.09,-0.12999999999999998,0.0,0.0,2.0,0.2550000000046566,9.0,0.9800995024875622,1.8333333333333333,200.0,55.0,0.28,naive_symmetric,0.0,0.0
-2.561140188817035e-11,-0.06,2.94,412.0,984.0,515.0,57.0,412.0,123.0,33.0,0.11000000000000001,19.0,0.095,0.0,-0.34000000002561137,99999.65999999997,0.28,2.0,-0.5700000000000001,6.0,0.9200000000128057,13.0,2.6865671641791047,2.1052631578947367,200.0,55.0,0.06000000000000005,inventory_skew,0.0,0.0
0.0,0.0,27.995,429.0,1000.0,523.0,48.0,428.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,55.0,0.0,avellaneda_stoikov,0.0,0.0
-5.820677273504771e-12,-0.11000000000000004,2.43,405.0,972.0,502.0,65.0,405.0,137.0,53.0,0.16000000000000006,31.0,0.155,0.0,0.14999999999417923,100000.15,0.7,1.0,-0.08,5.0,0.7050000000162981,12.0,1.8258706467661692,2.4193548387096775,200.0,56.0,-0.31,naive_symmetric,0.0,0.0
1.9790682981302155e-11,-0.11,2.975,435.0,990.0,519.0,36.0,435.0,78.0,19.0,0.06999999999999999,13.0,0.065,0.0,-0.009999999980209395,99999.99000000002,0.20999999999999994,1.0,-0.09,3.0,0.27000000000407454,18.0,1.1741293532338308,4.615384615384615,200.0,56.0,-0.060000000000000026,inventory_skew,0.0,0.0
0.0,0.0,29.285,439.0,1000.0,519.0,42.0,436.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,56.0,0.0,avellaneda_stoikov,0.0,0.0
9.89541781848402e-12,0.04999999999999999,2.4972375690607733,398.0,941.0,489.0,54.0,398.0,114.0,50.0,0.15000000000000002,24.0,0.12,0.0,0.8700000000098953,100000.87000000001,0.8099999999999999,1.0,-0.24,10.0,1.054999999993015,5.0,4.393034825870647,0.6666666666666666,200.0,57.0,0.45000000000000007,naive_symmetric,0.0,0.0945273631840796
-1.7462697954329087e-12,0.0,2.865,418.0,989.0,516.0,55.0,418.0,111.0,0.0,0.07999999999999999,14.0,0.07,0.0,-0.08000000000174623,99999.92,0.17000000000000004,1.0,-0.4,3.0,0.21999999998661224,15.0,1.2736318407960199,2.4285714285714284,200.0,57.0,0.22999999999999998,inventory_skew,0.0,0.0
0.0,0.0,27.08,440.0,1000.0,512.0,48.0,437.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,57.0,0.0,avellaneda_stoikov,0.0,0.0
4.074851567281712e-12,0.17,2.685,413.0,974.0,508.0,53.0,413.0,120.0,31.0,0.15000000000000005,29.0,0.145,0.0,-0.47999999999592546,99999.52,0.11999999999999994,1.0,0.09,7.0,1.220000000015716,9.0,1.756218905472637,1.3793103448275863,200.0,58.0,-0.5400000000000001,naive_symmetric,0.0,0.0
-5.238955103070708e-12,-0.04,2.985,436.0,992.0,511.0,45.0,436.0,86.0,3.0,0.04,8.0,0.04,0.0,0.00999999999476131,100000.01,0.3700000000000002,0.0,0.0,3.0,0.7400000000052387,9.0,1.2139303482587065,2.25,200.0,58.0,-0.31999999999999995,inventory_skew,0.0,0.0
-7.567016457876719e-12,0.01,30.01,426.0,998.0,526.0,46.0,420.0,93.0,2.0,0.01,2.0,0.01,0.0,0.069999999992433,100000.06999999999,0.16000000000000003,0.0,0.0,1.0,0.305000000007567,10.0,0.9552238805970149,5.0,200.0,58.0,-0.08000000000000002,avellaneda_stoikov,0.0,0.0
1.1641576591614466e-11,0.009999999999999997,2.88,442.0,995.0,516.0,37.0,442.0,65.0,14.0,0.05,8.0,0.04,0.0,-0.04999999998835847,99999.95000000001,-0.39000000000000007,1.0,0.32,3.0,0.5800000000017462,9.0,1.9402985074626866,1.75,200.0,59.0,0.07,naive_symmetric,0.0,0.0
3.201416909348609e-11,0.039999999999999994,2.97,429.0,985.0,505.0,51.0,429.0,88.0,64.0,0.11000000000000001,18.0,0.09,0.0,-0.1999999999679858,99999.80000000003,-0.63,1.0,0.56,4.0,0.8999999999796273,9.0,1.8308457711442787,0.8888888888888888,200.0,59.0,-0.02000000000000001,inventory_skew,0.0,0.0
-1.1642492525609782e-12,0.01,25.365,439.0,1000.0,516.0,45.0,438.0,85.0,12.0,0.02,3.0,0.015,0.0,0.029999999998835847,100000.03,-0.2699999999999999,1.0,0.13,2.0,0.28999999999359716,4.0,1.0199004975124377,1.3333333333333333,200.0,59.0,0.19,avellaneda_stoikov,0.0,0.0
-2.0954793455985055e-11,-0.030000000000000002,2.575,419.0,979.0,502.0,58.0,419.0,114.0,4.0,0.14000000000000004,24.0,0.12,0.0,0.03999999997904524,100000.03999999998,0.3,1.0,-0.4,4.0,0.39999999999417923,18.0,1.7213930348258706,2.5,200.0,60.0,0.28,naive_symmetric,0.0,0.0
1.1059375637501034e-11,0.049999999999999996,2.945,412.0,972.0,506.0,54.0,412.0,123.0,42.0,0.17000000000000004,31.0,0.155,0.0,-0.40999999998894054,99999.59000000001,-0.1499999999999999,1.0,-0.15,6.0,0.9250000000174623,14.0,2.4029850746268657,2.2903225806451615,200.0,60.0,0.060000000000000005,inventory_skew,0.0,0.0
-4.074532378162132e-12,0.02,22.273809523809526,375.0,874.0,480.0,19.0,373.0,31.0,0.0,0.01,1.0,0.005,0.0,-0.020000000004074536,99999.98,0.009999999999999998,1.0,-0.03,1.0,0.029999999998835847,0.0,0.07462686567164178,0.0,200.0,60.0,0.01,avellaneda_stoikov,0.0,0.0
9.895473329635252e-12,0.06,2.56,419.0,977.0,506.0,52.0,419.0,109.0,22.0,0.14000000000000004,26.0,0.13,0.0,-0.3799999999901047,99999.62000000001,0.3699999999999999,1.0,-0.22,5.0,0.610000000015134,11.0,1.9253731343283582,1.6153846153846154,200.0,61.0,-0.39,naive_symmetric,0.0,0.0
3.376049440007023e-11,0.11000000000000001,2.98,430.0,993.0,517.0,46.0,430.0,85.0,9.0,0.06,10.0,0.05,0.0,-0.11999999996623956,99999.88000000003,-0.3000000000000001,1.0,-0.3,3.0,0.3149999999877764,7.0,1.2985074626865671,1.6,200.0,61.0,0.54,inventory_skew,0.0,0.0
1.1641687613916929e-11,0.04,27.145833333333332,423.0,964.0,494.0,47.0,418.0,98.0,10.0,0.02,4.0,0.02,0.0,0.45000000001164153,100000.45000000001,0.07999999999999982,0.0,0.0,2.0,0.3200000000069849,8.0,0.9154228855721394,2.0,200.0,61.0,0.39,avellaneda_stoikov,0.0,0.0
-9.312772775160738e-12,0.060000000000000005,2.66,440.0,988.0,507.0,41.0,440.0,83.0,13.0,0.1,15.0,0.075,0.0,-0.010000000009313226,99999.98999999999,-0.6000000000000004,2.0,0.62,6.0,1.2050000000162981,7.0,3.825870646766169,0.9333333333333333,200.0,62.0,0.07,naive_symmetric,0.0,0.0
-1.7459922396767524e-12,0.0,2.99,432.0,999.0,520.0,47.0,432.0,80.0,13.0,0.03,4.0,0.02,0.0,-0.08000000000174623,99999.92,-0.23000000000000023,1.0,0.2,3.0,0.6150000000052387,0.0,1.855721393034826,0.0,200.0,62.0,-0.01999999999999999,inventory_skew,0.0,0.0
0.0,0.0,24.48,436.0,1000.0,522.0,42.0,435.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,62.0,0.0,avellaneda_stoikov,0.0,0.0
-3.4920955016559674e-12,-0.04,2.875,435.0,996.0,509.0,52.0,434.0,91.0,5.0,0.05,7.0,0.035,0.0,-0.16000000000349246,99999.84,-0.9400000000000004,1.0,0.99,3.0,1.2650000000139698,5.0,2.5671641791044775,1.0,200.0,63.0,-0.16,naive_symmetric,0.0,0.0
1.571606039751927e-11,-0.03,2.73,432.0,992.0,507.0,53.0,431.0,95.0,5.0,0.04,8.0,0.04,0.0,-0.02999999998428393,99999.97000000002,-0.18,0.0,0.0,2.0,0.33000000000174623,6.0,0.39800995024875624,0.875,200.0,63.0,0.19,inventory_skew,0.0,0.0
5.238809386298726e-12,0.02,27.875,452.0,1002.0,517.0,33.0,450.0,51.0,10.0,0.01,1.0,0.005,0.0,-0.00999999999476131,99999.99,-0.34000000000000014,1.0,0.33,1.0,0.3899999999994179,0.0,0.9601990049751243,0.0,200.0,63.0,0.01,avellaneda_stoikov,0.0,0.0
-2.3282487049414158e-12,-0.05,2.7191011235955056,402.0,943.0,489.0,52.0,402.0,97.0,27.0,0.11,16.0,0.08,0.0,-0.1900000000023283,99999.81,0.66,2.0,-0.78,10.0,1.4149999999935972,13.0,6.482587064676617,1.4375,200.0,64.0,0.03999999999999994,naive_symmetric,0.0,0.10945273631840796
-4.598391806220903e-11,0.029999999999999992,2.864321608040201,415.0,974.0,511.0,48.0,415.0,98.0,54.0,0.13000000000000003,25.0,0.125,0.0,0.05999999995401595,100000.05999999995,0.44999999999999996,1.0,-0.04,6.0,0.5500000000029104,10.0,1.592039800995025,1.44,200.0,64.0,-0.22000000000000006,inventory_skew,0.0,0.0
0.0,0.0,29.595,444.0,1000.0,512.0,44.0,435.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,64.0,0.0,avellaneda_stoikov,0.0,0.0
-1.804426053020336e-11,0.12999999999999998,2.58,416.0,971.0,501.0,54.0,414.0,124.0,19.0,0.15000000000000005,30.0,0.15,0.0,0.08999999998195563,100000.08999999998,0.24,0.0,0.0,3.0,0.4949999999953434,17.0,1.0796019900497513,2.8333333333333335,200.0,65.0,-4.163336342344337e-17,naive_symmetric,0.0,0.0
2.5029325834147187e-11,-6.938893903907228e-18,2.825,425.0,986.0,510.0,51.0,424.0,101.0,11.0,0.09000000000000001,17.0,0.085,0.0,-0.019999999974970706,99999.98000000003,-0.06,1.0,-0.09,2.0,0.180000000007567,13.0,0.7014925373134329,2.9411764705882355,200.0,65.0,0.21999999999999997,inventory_skew,0.0,0.0
-6.402836594254779e-12,0.01,26.83,437.0,998.0,517.0,44.0,432.0,83.0,4.0,0.01,2.0,0.01,0.0,0.03999999999359716,100000.04,-0.01,0.0,0.0,1.0,0.010000000009313226,9.0,0.009950248756218905,4.5,200.0,65.0,0.06,avellaneda_stoikov,0.0,0.0
2.211919536421192e-11,-0.030000000000000002,2.705,435.0,998.0,515.0,48.0,435.0,87.0,2.0,0.049999999999999996,5.0,0.025,0.0,-0.06999999997788109,99999.93000000002,0.6399999999999998,3.0,-1.1500000000000001,5.0,1.9399999999877764,2.0,4.527363184079602,0.4,200.0,66.0,0.49,naive_symmetric,0.0,0.0
2.211930638651438e-11,-3.469446951953614e-18,2.98,428.0,995.0,509.0,58.0,428.0,104.0,2.0,0.05,8.0,0.04,0.0,-0.06999999997788109,99999.93000000002,0.4299999999999996,1.0,-0.48,5.0,0.4400000000023283,6.0,1.9253731343283582,0.75,200.0,66.0,0.02999999999999997,inventory_skew,0.0,0.0
5.238698363996264e-12,-0.01,19.091743119266056,254.0,637.0,359.0,24.0,253.0,45.0,2.0,0.02,2.0,0.01,0.0,-0.00999999999476131,99999.99,0.0700000000000001,1.0,-0.7000000000000001,1.0,0.22000000000116415,0.0,0.8756218905472637,0.0,200.0,66.0,0.64,avellaneda_stoikov,0.0,0.0
-1.7462198353968006e-11,0.0,2.785,451.0,998.0,511.0,36.0,451.0,59.0,42.0,0.030000000000000002,5.0,0.025,0.0,-0.0500000000174623,99999.94999999998,0.35,1.0,-0.46,1.0,0.15000000000873115,4.0,0.8258706467661692,1.4,200.0,67.0,0.09,naive_symmetric,0.0,0.0
-1.7462198353968006e-11,0.0,2.88,451.0,998.0,511.0,36.0,451.0,59.0,42.0,0.030000000000000002,5.0,0.025,0.0,-0.0500000000174623,99999.94999999998,0.35,1.0,-0.46,1.0,0.15000000000873115,4.0,0.8258706467661692,1.4,200.0,67.0,0.09,inventory_skew,0.0,0.0
0.0,0.0,27.835,433.0,1000.0,521.0,46.0,427.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,67.0,0.0,avellaneda_stoikov,0.0,0.0
9.313234211605348e-12,0.05,2.8,437.0,996.0,519.0,40.0,437.0,68.0,0.0,0.02,4.0,0.02,0.0,0.010000000009313226,100000.01000000001,-0.060000000000000005,0.0,0.0,1.0,0.11999999999534339,9.0,0.21890547263681592,3.25,200.0,68.0,0.09,naive_symmetric,0.0,0.0
9.313234211605348e-12,0.05,2.965,437.0,996.0,519.0,40.0,437.0,68.0,0.0,0.02,4.0,0.02,0.0,0.010000000009313226,100000.01000000001,-0.060000000000000005,0.0,0.0,1.0,0.11999999999534339,9.0,0.21890547263681592,3.25,200.0,68.0,0.09,inventory_skew,0.0,0.0
0.0,0.0,28.645,437.0,1000.0,517.0,46.0,434.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,68.0,0.0,avellaneda_stoikov,0.0,0.0
9.31322900743492e-12,-0.019999999999999997,2.755,437.0,998.0,509.0,52.0,436.0,91.0,0.0,0.01,2.0,0.01,0.0,0.010000000009313226,100000.01000000001,-0.01,0.0,0.0,1.0,0.00999999999476131,0.0,0.004975124378109453,0.0,200.0,69.0,0.03,naive_symmetric,0.0,0.0
9.31322900743492e-12,-0.019999999999999997,2.755,437.0,998.0,509.0,52.0,436.0,91.0,0.0,0.01,2.0,0.01,0.0,0.010000000009313226,100000.01000000001,-0.01,0.0,0.0,1.0,0.00999999999476131,0.0,0.004975124378109453,0.0,200.0,69.0,0.03,inventory_skew,0.0,0.0
0.0,0.0,28.12,439.0,1000.0,525.0,36.0,438.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,69.0,0.0,avellaneda_stoikov,0.0,0.0
1.8626433728741176e-11,0.09000000000000001,2.595,412.0,976.0,520.0,44.0,412.0,107.0,26.0,0.15000000000000002,27.0,0.135,0.0,0.7700000000186265,100000.77000000002,-0.2599999999999999,1.0,0.24,8.0,0.7149999999819556,19.0,3.487562189054726,1.4074074074074074,200.0,70.0,0.94,naive_symmetric,0.0,0.0
3.4924951819448324e-11,-0.01,3.5670103092783507,419.0,972.0,509.0,44.0,419.0,91.0,4.0,0.14,19.0,0.095,0.0,-1.3999999999650754,99998.60000000003,1.5699999999999998,3.0,-3.15,10.0,3.289999999993597,18.0,7.079601990049751,1.4736842105263157,200.0,70.0,0.31999999999999995,inventory_skew,0.0,0.029850746268656716
2.3283597272438783e-12,-0.05,15.597701149425287,206.0,544.0,314.0,24.0,202.0,45.0,3.0,0.04,7.0,0.035,0.0,0.1900000000023283,100000.19,0.10999999999999997,1.0,-0.36,1.0,0.5899999999965075,0.0,0.6616915422885572,0.0,200.0,70.0,0.48,avellaneda_stoikov,0.0,0.0
7.56694706893768e-12,-0.020000000000000004,2.395,432.0,997.0,518.0,47.0,432.0,94.0,11.0,0.04,6.0,0.03,0.0,-0.069999999992433,99999.93000000001,0.22,1.0,-0.86,2.0,0.11000000000058208,6.0,0.6567164179104478,3.6666666666666665,200.0,71.0,0.6100000000000001,naive_symmetric,0.0,0.0
1.3969936318858345e-11,-0.05999999999999999,2.78,429.0,991.0,515.0,47.0,429.0,108.0,11.0,0.07999999999999999,12.0,0.06,0.0,-0.35999999998603016,99999.64000000001,-0.42000000000000004,2.0,1.16,4.0,1.5749999999970896,17.0,1.0149253731343284,4.333333333333333,200.0,71.0,-1.02,inventory_skew,0.0,0.0
-5.820899318109696e-13,-0.01,30.52020202020202,445.0,994.0,505.0,44.0,441.0,76.0,2.0,0.01,1.0,0.005,0.0,0.13999999999941792,100000.14,0.38,1.0,-0.4,1.0,0.11000000000058208,0.0,0.9800995024875622,0.0,200.0,71.0,0.17,avellaneda_stoikov,0.0,0.0
0.0,-0.08,2.695,440.0,994.0,506.0,48.0,440.0,88.0,12.0,0.049999999999999996,9.0,0.045,0.0,0.0,100000.0,0.15,1.0,-0.18,3.0,0.33500000000640284,10.0,1.2388059701492538,3.6666666666666665,200.0,72.0,0.07999999999999999,naive_symmetric,0.0,0.0
6.402828267582095e-11,-0.05000000000000001,2.995,413.0,981.0,515.0,53.0,413.0,108.0,7.0,0.12000000000000004,22.0,0.11,0.0,-0.3999999999359716,99999.60000000006,-0.7600000000000001,2.0,0.21000000000000002,9.0,1.389999999970314,9.0,2.781094527363184,1.2272727272727273,200.0,72.0,0.27000000000000024,inventory_skew,0.0,0.0
0.0,0.0,27.955,441.0,1000.0,515.0,44.0,439.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,72.0,0.0,avellaneda_stoikov,0.0,0.0
2.0954848967136286e-11,0.03,2.555,431.0,995.0,516.0,48.0,431.0,98.0,3.0,0.05,8.0,0.04,0.0,-0.03999999997904524,99999.96000000002,-0.10000000000000002,1.0,0.42,2.0,0.694999999992433,15.0,1.0497512437810945,5.75,200.0,73.0,-0.31000000000000005,naive_symmetric,0.0,0.0
1.979078012581681e-11,0.04,2.975,434.0,1000.0,523.0,43.0,434.0,73.0,0.0,0.02,3.0,0.015,0.0,-0.009999999980209395,99999.99000000002,-0.2700000000000002,1.0,0.19,1.0,0.3600000000005821,1.0,0.9651741293532339,0.3333333333333333,200.0,73.0,0.09,inventory_skew,0.0,0.0
0.0,0.0,28.065,431.0,1000.0,522.0,47.0,430.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,73.0,0.0,avellaneda_stoikov,0.0,0.0
5.551115123125783e-17,-0.04,2.875,433.0,1000.0,515.0,52.0,433.0,87.0,0.0,0.02,3.0,0.015,0.0,0.0,100000.0,0.43,1.0,-0.39,1.0,0.13999999999941792,12.0,0.9701492537313433,4.0,200.0,74.0,-0.02,naive_symmetric,0.0,0.0
6.40276720531574e-12,-0.010000000000000002,2.905,438.0,994.0,508.0,48.0,438.0,84.0,1.0,0.049999999999999996,9.0,0.045,0.0,-0.03999999999359716,99999.96,0.48000000000000004,1.0,-0.44,2.0,0.19999999999708962,12.0,0.945273631840796,2.6666666666666665,200.0,74.0,-0.03,inventory_skew,0.0,0.0
5.551115123125783e-17,0.02,27.91,444.0,1002.0,521.0,37.0,440.0,60.0,1.0,0.01,1.0,0.005,0.0,0.0,100000.0,0.42,1.0,-0.44,1.0,0.13999999999941792,0.0,0.9651741293532339,0.0,200.0,74.0,0.03,avellaneda_stoikov,0.0,0.0
-1.7462267742907045e-11,-0.07999999999999999,2.585,414.0,982.0,506.0,62.0,414.0,121.0,0.0,0.11000000000000003,21.0,0.105,0.0,-0.0500000000174623,99999.94999999998,-0.060000000000000005,1.0,0.01,5.0,0.7200000000011642,13.0,2.63681592039801,1.4285714285714286,200.0,75.0,0.11,naive_symmetric,0.0,0.0
-2.0372703524174085e-11,-0.15,2.875,430.0,986.0,509.0,47.0,430.0,89.0,0.0,0.09000000000000001,17.0,0.085,0.0,-0.3500000000203727,99999.64999999998,0.030000000000000034,1.0,-0.12,4.0,0.5399999999935972,10.0,1.855721393034826,2.176470588235294,200.0,75.0,-0.17,inventory_skew,0.0,0.0
0.0,0.0,31.395,439.0,1000.0,524.0,37.0,430.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,75.0,0.0,avellaneda_stoikov,0.0,0.0
9.31332788667305e-12,-0.019999999999999997,2.79,437.0,1000.0,521.0,42.0,437.0,66.0,0.0,0.02,3.0,0.015,0.0,0.010000000009313226,100000.01000000001,0.23999999999999994,1.0,-0.37,1.0,0.21000000000640284,5.0,0.9402985074626866,2.0,200.0,76.0,0.16,naive_symmetric,0.0,0.0
-1.1642076191975548e-12,-0.019999999999999997,2.8,416.0,984.0,513.0,55.0,416.0,111.0,0.0,0.08,16.0,0.08,0.0,0.029999999998835847,100000.03,-0.12000000000000004,0.0,0.0,2.0,1.2850000000034925,8.0,0.8208955223880597,2.5625,200.0,76.0,0.2300000000000001,inventory_skew,0.0,0.0
-5.820566251202308e-12,-0.03,29.487437185929647,445.0,997.0,514.0,38.0,435.0,62.0,0.0,0.02,2.0,0.01,0.0,-0.10000000000582077,99999.9,0.32999999999999985,1.0,-0.8200000000000001,2.0,0.41999999999825377,0.0,1.8059701492537314,0.0,200.0,76.0,0.41000000000000003,avellaneda_stoikov,0.0,0.0
3.4924507730238474e-11,-0.049999999999999996,2.7386363636363638,405.0,938.0,488.0,45.0,403.0,98.0,37.0,0.13,17.0,0.085,0.0,-0.8999999999650754,99999.10000000003,-0.15999999999999995,3.0,-1.44,10.0,3.264999999999418,8.0,7.208955223880597,0.7647058823529411,200.0,77.0,0.83,naive_symmetric,0.0,0.11940298507462686
1.4552137272971777e-11,-0.039999999999999994,3.458100558659218,399.0,930.0,487.0,44.0,396.0,99.0,54.0,0.17000000000000004,27.0,0.135,0.0,-1.749999999985448,99998.25000000001,-0.30000000000000004,3.0,-1.82,10.0,3.2850000000180444,10.0,6.890547263681592,0.8888888888888888,200.0,77.0,0.5399999999999999,inventory_skew,0.0,0.0945273631840796
-4.656622309973102e-12,-0.03,22.38,440.0,998.0,529.0,29.0,438.0,54.0,13.0,0.01,2.0,0.01,0.0,0.11999999999534339,100000.12,0.04,0.0,0.0,1.0,0.0,0.0,0.03980099502487562,0.0,200.0,77.0,0.09,avellaneda_stoikov,0.0,0.0
6.984524070219322e-12,0.0,2.77,443.0,995.0,507.0,45.0,443.0,84.0,7.0,0.08,8.0,0.04,0.0,-0.17999999999301508,99999.82,0.4700000000000003,2.0,-0.8,8.0,1.0399999999935972,6.0,7.432835820895522,0.75,200.0,78.0,0.23000000000000004,naive_symmetric,0.0,0.0
5.529776636592487e-11,0.07,3.1218274111675126,419.0,973.0,498.0,56.0,419.0,104.0,17.0,0.13000000000000003,22.0,0.11,0.0,-0.5499999999447027,99999.45000000006,0.7299999999999995,1.0,-0.6,10.0,1.5249999999796273,0.0,5.2835820895522385,0.0,200.0,78.0,-0.55,inventory_skew,0.0,0.009950248756218905
0.0,0.0,28.160804020100503,436.0,996.0,526.0,34.0,435.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,78.0,0.0,avellaneda_stoikov,0.0,0.0
6.402794960891356e-12,0.02,2.89,432.0,999.0,522.0,45.0,432.0,77.0,0.0,0.03,4.0,0.02,0.0,-0.03999999999359716,99999.96,0.12000000000000004,1.0,0.14,2.0,0.4299999999930151,6.0,1.3830845771144278,1.5,200.0,79.0,-0.27,naive_symmetric,0.0,0.0
1.047738285020472e-11,0.0,2.925,435.0,1000.0,513.0,52.0,435.0,93.0,0.0,0.02,3.0,0.015,0.0,-0.01999999998952262,99999.98000000001,0.04000000000000001,1.0,0.08,1.0,0.22499999999126885,6.0,0.7213930348258707,2.0,200.0,79.0,-0.12000000000000001,inventory_skew,0.0,0.0
-5.238670608420648e-12,0.01,23.745,438.0,1002.0,518.0,46.0,436.0,78.0,6.0,0.01,1.0,0.005,0.0,0.00999999999476131,100000.01,0.039999999999999994,1.0,-0.21,1.0,0.059999999997671694,0.0,0.31343283582089554,0.0,200.0,79.0,0.19,avellaneda_stoikov,0.0,0.0
8.730793865652231e-12,0.01,2.89,445.0,998.0,515.0,38.0,445.0,64.0,14.0,0.04,5.0,0.025,0.0,-0.09999999999126885,99999.90000000001,-0.5399999999999996,1.0,0.51,4.0,0.9150000000081491,5.0,2.7661691542288556,1.2,200.0,80.0,-0.030000000000000013,naive_symmetric,0.0,0.0
5.8206217623535395e-12,0.0,2.98,445.0,999.0,525.0,29.0,445.0,47.0,14.0,0.03,4.0,0.02,0.0,-0.14999999999417923,99999.85,-0.4499999999999998,1.0,0.3,3.0,0.6600000000034925,5.0,1.9900497512437811,1.5,200.0,80.0,0.03,inventory_skew,0.0,0.0
-1.6653345369377348e-16,0.02,26.495,439.0,1002.0,521.0,42.0,436.0,74.0,15.0,0.01,1.0,0.005,0.0,0.0,100000.0,-0.18999999999999984,1.0,0.16,1.0,0.3200000000069849,0.0,0.9651741293532339,0.0,200.0,80.0,0.04,avellaneda_stoikov,0.0,0.0
-6.402656183013278e-12,0.03,2.57,430.0,993.0,507.0,56.0,429.0,103.0,2.0,0.06,10.0,0.05,0.0,0.03999999999359716,100000.04,0.6199999999999999,1.0,-0.48,3.0,0.33000000000174623,14.0,2.572139303482587,2.0,200.0,81.0,-0.03999999999999998,naive_symmetric,0.0,0.0
-5.551115123125783e-17,0.06,2.905,433.0,992.0,512.0,47.0,432.0,80.0,2.0,0.05999999999999999,11.0,0.055,0.0,0.0,100000.0,0.11000000000000004,1.0,-0.24,3.0,0.3000000000029104,4.0,1.1144278606965174,0.6363636363636364,200.0,81.0,0.19000000000000003,inventory_skew,0.0,0.0
-6.98485713712671e-12,0.0,27.77,445.0,1002.0,528.0,29.0,442.0,54.0,6.0,0.01,1.0,0.005,0.0,-0.07000000000698492,99999.93,0.25,1.0,-0.4,1.0,0.11999999999534339,0.0,0.8955223880597015,0.0,200.0,81.0,0.09,avellaneda_stoikov,0.0,0.0
